2016-07-04 13:33:24, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:35:20, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:47:07, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:48:40, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:50:07, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:52:08, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:52:23, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:59:29, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 13:59:45, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 14:01:03, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 14:12:05, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 14:16:03, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 14:25:38, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 14:26:28, Checksum,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2016-07-04 14:27:43, Checksum,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2016-07-04 14:28:22, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-04 14:28:33, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-05 11:23:22, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-05 11:23:34, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-05 11:48:07, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-05 11:48:22, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-05 11:48:38, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-05 11:49:01, Hawaiian Eye,0.00,0.07,0.15,0.00,0.00,0.07,0.00,0.07,0.00,0.07,0.00,0.00
2016-07-05 12:15:29, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-05 12:17:25, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-05 12:18:16, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-05 12:20:26, Hawaiian Eye,0.00,0.07,0.15,0.00,0.00,0.07,0.00,0.07,0.00,0.07,0.00,0.00
2016-07-06 13:10:40, Mai Tai,0.10,0.00,0.10,0.05,0.00,0.00,0.05,0.03,0.00,0.10,0.00,0.03
2016-07-06 13:10:59, Mai Tai,0.10,0.00,0.10,0.05,0.00,0.00,0.05,0.03,0.00,0.10,0.00,0.03
2016-07-06 13:11:19, Mai Tai,0.10,0.00,0.10,0.05,0.00,0.00,0.05,0.03,0.00,0.10,0.00,0.03
2016-07-06 13:11:37, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 13:13:48, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 13:16:56, Mai Tai,0.10,0.00,0.10,0.05,0.00,0.00,0.05,0.03,0.00,0.10,0.00,0.03
2016-07-06 13:17:09, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 13:18:51, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 13:34:44, Starting up.
2016-07-06 13:35:12, Starting up.
2016-07-06 13:35:14, Cup,1.0, max cocktail volume, 0.45, percent cocktail, 45.0%
2016-07-06 13:35:27, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 13:42:40, Starting up.
2016-07-06 13:42:41, Cup: 1.0 - max cocktail volume: 0.45 - percent cocktail: 45.0% - percent ice: 45.0%
2016-07-06 13:42:55, Mai Tai,0.10,0.00,0.10,0.05,0.00,0.00,0.05,0.03,0.00,0.10,0.00,0.03
2016-07-06 13:43:45, Starting up.
2016-07-06 13:43:46, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 13:51:26, Starting up.
2016-07-06 13:51:29, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 13:52:05, Starting up.
2016-07-06 13:52:07, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 13:52:16, Cup, 2.0, max cocktail volume, 0.9, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 13:52:38, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.20,0.00,0.40,0.00,0.00,0.00,0.20,0.10
2016-07-06 13:53:06, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.20,0.00,0.40,0.00,0.00,0.00,0.20,0.10
2016-07-06 13:54:29, Starting up.
2016-07-06 13:54:30, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 13:54:43, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 13:54:49, Cup, 2.0, max cocktail volume, 0.9, percent cocktail, 45.0%, percent ice, 45.0%
